timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
0,11.155188,11.155188,47.211536,-1.626885,47.211436937800094,-1.6269072516394296,11.142705425043713
1,9.975124,9.975124,47.211536,-1.626885,47.21134821670455,-1.6269257659536747,21.106372491230545
2,9.864064,9.864064,47.211536,-1.626885,47.2112605830777,-1.6269450809327066,30.959382886994042
3,10.726032,10.726032,47.211536,-1.626885,47.211165393400485,-1.6269670612205536,41.67312731807347
4,10.882616,10.882616,47.211536,-1.626885,47.2110688507345,-1.62698970350288,52.54324017179003
5,10.263961,10.263961,47.211536,-1.626885,47.21097764091878,-1.6270095694304385,62.79564029525695
6,9.011935,9.011935,47.211536,-1.626885,47.210897716630356,-1.6270285313358146,71.79714488625578
7,9.269649,9.269649,47.211536,-1.626885,47.21081531902895,-1.62704623572965,81.05623990046503
8,10.763136,10.763136,47.209805,-1.626942,47.21071975475822,-1.6270678623318768,102.15942350707681
9,9.796131,9.796131,47.209805,-1.626942,47.21063302219001,-1.627089770686481,92.74598970507081
10,8.839989,8.839989,47.209805,-1.626942,47.21055469674133,-1.627109033521775,84.31187105405574
11,8.895267,8.895267,47.209805,-1.626942,47.21047580265857,-1.627127708684562,75.89744479541035
12,9.214726,9.214726,47.209805,-1.626942,47.21039407784527,-1.6271470785701405,67.30927802679258
13,9.522091,9.522091,47.209805,-1.626942,47.210309511940025,-1.6271660122048748,58.59553923685045
14,8.850697,8.850697,47.209805,-1.626942,47.21023092190114,-1.6271837380883436,50.75854186328009
15,8.920665,8.920665,47.209805,-1.626942,47.21015149429388,-1.627199385479209,43.15584140150001
16,10.23978,10.23978,47.209805,-1.626942,47.21006030699971,-1.6272171855835276,35.185292553987686
17,10.496061,10.496061,47.2083,-1.626493,47.20996693795009,-1.627236513860239,193.67701939881596
18,9.00341,9.00341,47.2083,-1.626493,47.209886862419495,-1.6272532543809475,185.5610777605676
19,8.608737,8.608737,47.2083,-1.626493,47.20981035127793,-1.6272698131233647,177.8992892772059
20,9.000755,9.000755,47.2083,-1.626493,47.20973033150708,-1.6272868785495949,169.97537065409514
21,8.816866,8.816866,47.2083,-1.626493,47.2096518044802,-1.6273020816301331,162.26342344061456
22,7.140473,7.140473,47.2083,-1.626493,47.20958823220616,-1.62731466012355,156.11317598345272
23,7.862448,7.862448,47.2083,-1.626493,47.209518401117265,-1.6273302498081,149.51466389527153
24,10.569833,10.569833,47.2083,-1.626493,47.20942437982044,-1.6273497555228467,140.7823837796106
25,10.298184,10.298184,47.2083,-1.626493,47.209332535040176,-1.627366059322442,132.40552351695192
26,10.642319,10.642319,47.206966,-1.625634,47.20923763720063,-1.6273831035063833,285.0633291579184
27,11.329352,11.329352,47.206966,-1.625634,47.209136766702656,-1.627403014254206,275.8990747270734
