timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
0,4.5728264,4.5728264,51.530693,-2.599872,51.53067081576311,-2.5999123890302767,3.727017444808761
1,4.3830733,4.3830733,51.530693,-2.599901,51.53065265079053,-2.599968543164376,6.477614239020692
2,3.1991153,3.1991153,51.530685,-2.599943,51.53063966612206,-2.6000097545882785,6.836195023352211
3,4.7064257,4.7064257,51.530663,-2.599996,51.530620243635454,-2.600070120170688,6.992230291796609
4,4.7582903,4.7582903,51.53065,-2.600046,51.530601008014294,-2.6001314799654547,8.03992603058854
5,3.190686,3.190686,51.530636,-2.600095,51.530588380861055,-2.600172841865966,7.551909779754359
6,2.5409966,2.5409966,51.530624,-2.600141,51.53057808579718,-2.600205590244651,6.784400115343129
7,3.2285504,3.2285504,51.530613,-2.60018,51.530564678059605,-2.600246929999066,7.09267120255569
8,1.723079,1.723079,51.530605,-2.600213,51.53055771381095,-2.600269150789215,6.537064889539293
9,0.3818559,0.3818559,51.530598,-2.600244,51.530556173816855,-2.6002740779202083,5.09504007225095
10,2.4828715,2.4828715,51.530582,-2.600273,51.530546288352184,-2.600306217055246,4.587828162873461
11,2.6366508,2.6366508,51.530575,-2.600297,51.53053588201517,-2.60034041899975,5.285915003967136
12,0.7545581,0.7545581,51.530567,-2.600317,51.530532954952754,-2.600350246621777,4.429462883460046
13,2.9674952,2.9674952,51.53056,-2.600331,51.53052162085163,-2.6003890314758777,5.858883590667529
14,4.669528,4.669528,51.530556,-2.600338,51.530504225352495,-2.600450388519469,9.673925388161981
15,2.6430204,2.6430204,51.53056,-2.600329,51.53049433458387,-2.6004850846702827,13.034178264216107
16,2.6079063,2.6079063,51.53056,-2.600329,51.53048464342212,-2.6005193698809546,15.608520176003617
17,3.0695033,3.0695033,51.53056,-2.60032,51.5304731842408,-2.6005596849395016,19.185558904364687
18,2.0338943,2.0338943,51.53056,-2.60032,51.53046553809308,-2.6005863590402,21.208809259921953
19,1.6179093,1.6179093,51.53056,-2.60032,51.53045951260024,-2.60060761942591,22.81874262995037
20,1.3584658,1.3584658,51.530556,-2.60032,51.53045439455297,-2.600625427198679,23.958778199415992
21,1.1028413,1.1028413,51.530556,-2.60032,51.53045016328179,-2.6006398267618795,25.05908080953139
22,1.7353387,1.7353387,51.530552,-2.600326,51.53044353344206,-2.600662506013873,26.21657303009245
23,3.0156977,3.0156977,51.530552,-2.600326,51.53043212012031,-2.600701999552182,29.226378999802883
24,3.9861307,3.9861307,51.530552,-2.600326,51.53041713805878,-2.600754279188798,33.20497060747878
25,2.0959127,2.0959127,51.530544,-2.600333,51.53040911540188,-2.60078165925393,34.46976858118377
26,1.7182633,1.7182633,51.530544,-2.600333,51.53040256763638,-2.600804128024675,36.185989721789845
27,3.5803068,3.5803068,51.530544,-2.600333,51.5303893596682,-2.6008512672604156,39.76115486239305
28,3.7867713,3.7867713,51.530544,-2.600333,51.530375654180574,-2.600901313915918,43.541860401402225
