timestamp,reference_velocity,predicted_velocity,reference_lat,reference_lon,estimated_lat,estimated_lon,position_error
0,15.640078,15.640078,47.211536,-1.626885,47.211397110315,-1.626916197804956,15.62257714112357
1,16.100086,16.100086,47.211536,-1.626885,47.21125391237223,-1.6269460803227997,31.704202960520693
2,15.697405,15.697405,47.211536,-1.626885,47.211114454589925,-1.6269768176030908,47.38400836517198
3,14.418864,14.418864,47.211536,-1.626885,47.21098649235739,-1.6270063653338653,61.786320916507364
4,14.658844,14.658844,47.211536,-1.626885,47.210856449739524,-1.6270368643024389,76.42827552713916
5,16.117031,16.117031,47.211536,-1.626885,47.210713227112365,-1.627068058740436,92.52717811182345
6,16.50285,16.50285,47.211536,-1.626885,47.210566868036835,-1.627102782016173,109.01089160308804
7,15.466901,15.466901,47.211536,-1.626885,47.2104293832636,-1.6271323225531094,124.46019586974681
8,14.610162,14.610162,47.209805,-1.626942,47.210299661826696,-1.6271616788541667,57.45239635441207
9,14.297697,14.297697,47.209805,-1.626942,47.210173073485926,-1.6271936543894068,45.12688839131724
10,14.581095,14.581095,47.209805,-1.626942,47.21004387979286,-1.627225427143864,34.11595517943708
11,15.660148,15.660148,47.209805,-1.626942,47.20990498648578,-1.6272583045162459,26.352634497634547
12,15.640558,15.640558,47.209805,-1.626942,47.20976627138562,-1.6272911815164166,26.725191173344676
13,15.453782,15.453782,47.209805,-1.626942,47.20962902599662,-1.6273219093055618,34.73333590160162
14,15.548935,15.548935,47.209805,-1.626942,47.20949095873915,-1.6273530498006126,46.72743938455719
15,15.189975,15.189975,47.209805,-1.626942,47.209355710595624,-1.6273796935723874,59.90797465762129
16,15.306407,15.306407,47.209805,-1.626942,47.209219403977954,-1.6274063007398933,73.95969425774615
17,15.556483,15.556483,47.2083,-1.626493,47.209081019300775,-1.6274349472232599,112.2713218005519
18,15.982677,15.982677,47.2083,-1.626493,47.2089388707893,-1.6274646641709338,102.14593088009629
19,15.974466,15.974466,47.2083,-1.626493,47.208796895879914,-1.6274953902049105,93.73448721216687
20,15.684084,15.684084,47.2083,-1.626493,47.208657459048275,-1.6275251266496862,87.51250357184266
21,16.105913,16.105913,47.2083,-1.626493,47.20851401244411,-1.627552897803769,83.52480154252635
22,16.556732,16.556732,47.2083,-1.626493,47.20836660636447,-1.627582063138121,82.598974931097
23,15.94732,15.94732,47.2083,-1.626493,47.20822496871054,-1.627613682800991,85.06500724616585
24,16.496805,16.496805,47.2083,-1.626493,47.208078225517276,-1.6276441254896739,90.38377766436365
25,16.667816,16.667816,47.2083,-1.626493,47.207929572914615,-1.6276705128437081,98.0220845484921
26,16.626524,16.626524,47.206966,-1.625634,47.20778131375749,-1.6276971403150804,180.2999322397867
27,17.317225,17.317225,47.206966,-1.625634,47.20762713044668,-1.6277275736012569,174.39996299948413
